Player ID,Game Version,Age,Overall,Potential,Postion,International Reputation,Weak Foot,Skill Moves,Attack Rate,Defence Rate
215553,FIFA22,31,73,73,RS,1,3,3,High, High
244391,FIFA22,24,73,78,SUB,1,2,3,High, Low
226539,FIFA22,27,73,73,SUB,1,3,4,Medium, Medium
208159,FIFA22,26,73,73,RS,1,4,3,High, High
228332,FIFA22,23,73,77,RES,1,3,2,Medium, High
221923,FIFA22,26,73,74,SUB,1,3,2,High, Medium
239356,FIFA22,23,73,80,SUB,1,3,2,Medium, High
228815,FIFA22,22,73,80,SUB,1,3,3,Medium, Medium
239970,FIFA22,20,73,83,SUB,1,3,4,Medium, Medium
201136,FIFA22,29,73,73,RB,1,4,3,Medium, Medium
239452,FIFA22,22,73,80,SUB,1,3,3,Medium, High
232437,FIFA22,26,73,75,SUB,1,3,2,High, Medium
212478,FIFA22,29,73,73,ST,3,5,3,High, High
226436,FIFA22,24,73,79,RB,1,3,2,High, Medium
191726,FIFA22,33,73,73,RCB,1,3,3,Medium, Medium
229556,FIFA22,26,73,74,LW,1,3,3,Medium, Medium
182212,FIFA22,33,73,73,RS,2,4,3,Medium, Low
262595,FIFA22,27,73,73,LM,1,4,3,Medium, Medium
233138,FIFA22,33,73,73,SUB,1,4,3,High, Medium
240953,FIFA22,25,73,78,RCB,1,3,2,Medium, Medium
236454,FIFA22,24,73,78,LM,1,2,3,High, Medium
227939,FIFA22,26,73,73,LM,1,4,4,High, Medium
203903,FIFA22,26,73,73,RES,1,3,4,High, Medium
198200,FIFA22,30,73,73,LDM,2,4,2,Medium, High
191856,FIFA22,35,73,73,ST,2,5,3,Medium, Medium
208522,FIFA22,28,73,75,SUB,1,2,2,Medium, Medium
233767,FIFA22,22,73,78,SUB,1,3,3,High, Medium
248820,FIFA22,21,73,81,SUB,1,3,3,High, Medium
206160,FIFA22,26,73,73,SUB,1,4,4,High, Medium
189358,FIFA22,32,73,73,SUB,3,4,4,Medium, Low
193794,FIFA22,23,73,80,SUB,1,3,3,High, Medium
196073,FIFA22,39,73,73,ST,2,3,3,High, Low
205869,FIFA22,27,73,73,LM,2,4,3,Medium, Medium
197031,FIFA22,27,73,73,ST,1,3,3,High, Medium
263893,FIFA22,30,73,73,CAM,1,3,3,High, Medium
237131,FIFA22,25,73,79,SUB,1,3,2,Medium, Medium
212244,FIFA22,26,73,74,LB,1,3,3,Medium, High
246423,FIFA22,21,73,83,RW,1,3,3,Medium, Medium
235512,FIFA22,23,73,78,ST,1,4,4,High, Medium
204863,FIFA22,28,73,73,SUB,1,3,3,High, Medium
179560,FIFA22,32,73,73,SUB,2,3,4,Medium, Low
235088,FIFA22,26,73,76,RWB,1,2,3,High, Medium
228738,FIFA22,25,73,76,RW,1,3,3,High, Low
218981,FIFA22,28,73,73,RM,1,2,3,High, Medium
214226,FIFA22,27,73,73,SUB,1,3,3,Medium, High
201285,FIFA22,31,73,73,RS,1,4,3,Medium, Medium
190034,FIFA22,29,73,74,LCB,2,2,2,High, Medium
179546,FIFA22,32,73,73,SUB,2,4,4,Medium, Low
247045,FIFA22,29,73,73,RW,1,4,4,High, Medium
223139,FIFA22,26,73,76,RB,1,3,3,High, Medium
152914,FIFA22,38,73,73,SUB,1,4,4,Medium, Low
185200,FIFA22,31,73,73,LCB,1,3,2,Medium, High
211302,FIFA22,31,73,73,ST,2,3,3,High, Low
235658,FIFA22,22,73,82,LCB,1,3,2,Low, High
230462,FIFA22,25,73,73,LCM,1,2,2,Medium, Medium
214434,FIFA22,28,73,73,SUB,1,3,3,Medium, Medium
232610,FIFA22,26,73,73,RM,1,4,3,High, Medium
226861,FIFA22,26,73,74,SUB,1,4,3,High, Medium
236518,FIFA22,23,73,78,RF,1,4,3,Medium, Medium
205943,FIFA22,31,73,73,RCB,2,3,2,Medium, Medium
192766,FIFA22,27,73,76,RES,1,3,2,Medium, Medium
235888,FIFA22,23,73,77,SUB,1,3,3,High, High
238126,FIFA22,26,73,76,SUB,1,3,3,Medium, Medium
190520,FIFA22,31,73,73,SUB,2,2,2,Medium, Medium
189446,FIFA22,31,73,73,SUB,1,3,3,High, Medium
229528,FIFA22,25,73,80,LCB,1,2,2,Medium, Medium
237000,FIFA22,23,73,82,RB,1,3,2,High, High
227227,FIFA22,26,73,73,LW,1,2,3,High, Medium
215644,FIFA22,26,73,73,SUB,1,3,3,Medium, Low
195586,FIFA22,32,73,73,SUB,2,4,3,Medium, Medium
226378,FIFA22,31,73,73,SUB,1,3,3,High, Low
177273,FIFA22,33,73,73,RB,1,2,2,High, High
208449,FIFA22,28,73,74,RES,1,2,2,Low, Medium
215930,FIFA22,25,73,76,SUB,2,3,2,Medium, Medium
205670,FIFA22,30,73,73,SUB,1,4,3,Medium, Low
225539,FIFA22,23,73,78,ST,1,3,3,High, Medium
237122,FIFA22,25,73,76,RB,1,2,3,High, High
214986,FIFA22,31,73,73,RCB,1,2,2,Medium, High
198213,FIFA22,31,73,73,ST,2,2,3,Medium, Low
209504,FIFA22,28,73,73,RS,1,4,3,Medium, Low
206518,FIFA22,26,73,76,ST,1,3,3,Medium, Medium
234819,FIFA22,26,73,74,LF,1,3,3,High, Low
220969,FIFA22,25,73,75,SUB,1,3,4,Medium, Medium
256136,FIFA22,21,73,83,LM,1,3,3,High, Low
234935,FIFA22,31,73,73,LB,1,3,2,Medium, Medium
240452,FIFA22,24,73,75,ST,1,4,3,Medium, Medium
214622,FIFA22,26,73,74,SUB,2,4,3,Medium, Medium
253537,FIFA22,22,73,80,RB,1,2,3,High, Medium
243315,FIFA22,22,73,79,SUB,1,3,3,Medium, Medium
192663,FIFA22,33,73,73,ST,1,4,2,High, High
242641,FIFA22,20,73,84,SUB,1,3,2,High, Medium
224301,FIFA22,24,73,78,ST,1,3,3,High, Medium
241463,FIFA22,25,73,76,RES,1,3,4,Medium, High
251810,FIFA22,19,73,85,SUB,1,4,3,Medium, Medium
239712,FIFA22,25,73,76,CAM,1,4,3,Medium, Medium
224415,FIFA22,27,73,73,LM,1,4,3,High, Medium
237595,FIFA22,23,73,78,SUB,1,2,2,Medium, Medium
234870,FIFA22,31,73,73,RM,1,4,3,High, Medium
257204,FIFA22,20,73,81,SUB,1,3,2,Medium, Medium
216067,FIFA22,31,73,73,RCB,1,4,2,Medium, High
245598,FIFA22,25,73,79,SUB,1,4,2,Medium, High
148803,FIFA22,36,73,73,RS,3,3,2,Medium, Medium
218311,FIFA22,29,73,73,RM,1,5,3,High, Medium
230436,FIFA22,21,73,73,ST,1,3,2,Medium, Medium
189169,FIFA22,31,73,73,LS,1,3,3,Medium, Medium
235526,FIFA22,23,73,80,SUB,1,3,3,Medium, Medium
229631,FIFA22,25,73,76,LM,1,4,3,Medium, Medium
171896,FIFA22,34,73,73,SUB,1,2,2,Medium, High
240265,FIFA22,26,73,76,SUB,1,3,3,High, Medium
246352,FIFA22,21,73,82,SUB,1,4,2,Low, Medium
263288,FIFA22,28,73,73,LM,1,3,2,High, Medium
189963,FIFA22,31,73,73,RES,2,4,3,Medium, Low
225591,FIFA22,24,73,76,SUB,1,3,4,High, Low
244950,FIFA22,27,73,74,SUB,1,3,2,Medium, Medium
225948,FIFA22,25,73,76,CB,1,3,2,Medium, High
230918,FIFA22,21,73,80,SUB,1,3,3,Low, High
251886,FIFA22,23,73,79,RCB,1,3,2,High, High
206219,FIFA22,28,73,73,SUB,1,3,2,Medium, High
195363,FIFA22,29,73,73,RCB,2,3,2,Medium, Medium
227803,FIFA22,27,73,73,LM,1,4,4,Medium, Medium
201943,FIFA22,28,73,73,ST,2,3,3,High, Low
213132,FIFA22,32,73,73,RM,1,3,3,High, Medium
229683,FIFA22,30,73,73,RES,1,3,3,Medium, Medium
213063,FIFA22,26,73,78,LCB,1,3,2,Medium, Medium
213620,FIFA22,27,73,73,ST,1,3,3,Medium, Low
208120,FIFA22,28,73,73,RS,1,4,2,Medium, Medium
231864,FIFA22,21,73,79,SUB,1,5,3,Medium, High
225200,FIFA22,24,73,79,RM,1,3,3,Medium, Medium
241775,FIFA22,29,73,74,SUB,1,3,2,Medium, Medium
192445,FIFA22,30,73,73,RES,2,4,3,High, Medium
194996,FIFA22,28,73,73,RS,2,4,3,Medium, Medium
236947,FIFA22,23,73,81,SUB,1,2,2,High, Medium
241821,FIFA22,23,73,80,ST,1,2,2,Medium, Medium
230215,FIFA22,21,73,73,LCB,1,3,2,Medium, Medium
255420,FIFA22,25,73,76,SUB,1,3,2,Medium, Medium
251570,FIFA22,17,73,88,SUB,1,5,5,High, Low
219787,FIFA22,31,73,73,RB,1,3,2,High, High
198196,FIFA22,26,73,74,ST,2,4,2,Medium, Medium
192647,FIFA22,32,73,73,ST,2,3,3,Medium, High
213581,FIFA22,30,73,73,CB,1,2,2,Medium, High
194665,FIFA22,32,73,73,SUB,2,3,2,Medium, Medium
213868,FIFA22,26,73,75,RCB,1,2,2,Medium, Medium
236524,FIFA22,22,73,82,RCB,1,3,2,Medium, Medium
226129,FIFA22,25,73,77,CDM,1,3,2,Medium, High
190666,FIFA22,30,73,73,SUB,1,2,2,Medium, Medium
219293,FIFA22,25,73,76,CB,1,3,2,Medium, Medium
259377,FIFA22,18,73,84,SUB,1,4,3,High, Low
183483,FIFA22,32,73,73,RES,3,3,3,Medium, Medium
214948,FIFA22,26,73,75,LCB,1,3,2,Medium, Medium
227884,FIFA22,23,73,79,RM,1,3,3,High, Medium
210556,FIFA22,27,73,73,SUB,1,4,3,Medium, Low
214096,FIFA22,25,73,76,LS,1,5,3,Medium, Medium
245228,FIFA22,22,73,82,SUB,1,3,3,High, Medium
216793,FIFA22,29,73,73,ST,1,3,3,Medium, Medium
246174,FIFA22,18,73,87,SUB,1,4,4,Medium, Medium
214408,FIFA22,27,73,75,RCB,1,4,2,Medium, High
191648,FIFA22,32,73,73,RCB,1,4,2,Medium, High
244727,FIFA22,31,73,73,ST,1,3,3,Medium, Low
252017,FIFA22,20,73,81,SUB,1,4,2,Medium, Medium
256612,FIFA22,21,73,83,SUB,1,4,2,Medium, Low
222729,FIFA22,27,73,74,SUB,1,3,3,Medium, Medium
257821,FIFA22,24,73,78,RM,1,3,4,High, Medium
236190,FIFA22,25,73,73,RCB,1,2,2,Medium, Medium
207952,FIFA22,27,73,74,RCB,1,2,2,Medium, Medium
197937,FIFA22,32,73,73,LCB,1,3,2,Medium, Medium
228805,FIFA22,29,73,73,SUB,1,3,2,Low, High
231436,FIFA22,23,73,81,RW,1,3,4,High, Medium
200752,FIFA22,30,73,73,SUB,2,3,2,Low, High
239025,FIFA22,22,73,81,LS,1,3,3,High, Low
243976,FIFA22,26,73,76,LCB,1,3,2,Low, High
245703,FIFA22,21,73,82,RCB,1,3,2,Medium, High
188370,FIFA22,31,73,73,SUB,1,2,2,Medium, Medium
212449,FIFA22,31,73,73,RCB,1,3,2,Low, Medium
246875,FIFA22,20,73,84,RCB,1,3,2,High, Medium
243993,FIFA22,34,73,73,ST,1,3,3,High, Medium
210828,FIFA22,26,73,75,SUB,2,3,2,Medium, Medium
230578,FIFA22,24,73,79,SUB,1,3,2,Medium, Medium
234986,FIFA22,22,73,79,RES,1,3,2,Medium, High
236142,FIFA22,25,73,73,SUB,1,3,2,Medium, Medium
236690,FIFA22,30,73,73,CB,1,5,2,Medium, High
190276,FIFA22,32,73,73,RCB,1,3,3,Medium, High
162123,FIFA22,33,73,73,RES,2,3,2,Medium, High
222428,FIFA22,24,73,80,SUB,1,2,2,Low, Medium
251681,FIFA22,27,73,76,LCB,1,3,2,Medium, Medium
215792,FIFA22,27,73,74,RES,2,2,2,Low, Medium
212772,FIFA22,32,73,73,RCB,1,3,2,Medium, Medium
193011,FIFA22,30,73,73,SUB,1,3,2,Medium, High
247019,FIFA22,24,73,79,CB,1,4,2,Medium, Medium
241159,FIFA22,20,73,84,LCB,1,2,2,Medium, Medium
240064,FIFA22,25,73,77,SUB,1,3,2,Low, High
235036,FIFA22,23,73,80,CB,1,3,2,Low, Medium
228124,FIFA22,30,73,73,LCB,1,3,2,Medium, High
230855,FIFA22,27,73,73,RCB,1,3,3,High, Medium
236331,FIFA22,26,73,78,SUB,1,3,2,Low, High
221354,FIFA22,25,73,76,RCB,1,3,2,Medium, Medium
215651,FIFA22,26,73,75,LCB,1,2,2,Medium, High
199559,FIFA22,29,73,73,SUB,2,3,3,Medium, Medium
237985,FIFA22,22,73,79,CB,1,3,2,Medium, Medium
184082,FIFA22,31,73,73,SUB,1,3,2,Low, High
210802,FIFA22,27,73,75,LCB,1,2,2,Medium, Medium
224537,FIFA22,29,73,73,RCB,1,2,2,Low, High
190870,FIFA22,34,73,73,SUB,2,3,2,Medium, High
214129,FIFA22,27,73,74,RCB,1,3,2,Low, High
212225,FIFA22,28,73,74,RCB,2,3,2,Medium, High
229682,FIFA22,23,73,80,LCB,1,3,2,Medium, Medium
247819,FIFA22,21,73,82,LCB,1,3,2,Medium, Medium
211107,FIFA22,28,73,75,RCB,1,3,2,Medium, Medium
193549,FIFA22,30,73,73,CB,1,3,2,Medium, Medium
235290,FIFA22,25,73,78,LCB,1,4,2,Medium, High
201049,FIFA22,31,73,73,SUB,2,3,2,Low, High
205340,FIFA22,31,73,73,RCB,1,2,2,Medium, Medium
212888,FIFA22,27,73,75,LCB,1,3,2,Low, High
216481,FIFA22,26,73,76,LCB,1,2,2,Medium, Medium
245132,FIFA22,22,73,84,RES,1,4,2,High, Medium
209547,FIFA22,31,73,73,SUB,1,5,2,Low, High
240926,FIFA22,24,73,79,SUB,1,2,2,Low, Medium
202054,FIFA22,31,73,73,LCB,1,3,2,Medium, Medium
189067,FIFA22,32,73,73,SUB,2,3,2,Medium, High
213414,FIFA22,27,73,75,RCB,1,3,2,Low, Medium
177983,FIFA22,34,73,73,LCB,2,2,2,Low, Medium
182179,FIFA22,34,73,73,SUB,2,3,2,Medium, High
186158,FIFA22,30,73,73,CB,1,3,2,Medium, High
203888,FIFA22,32,73,73,RCB,2,2,2,Low, High
187033,FIFA22,30,73,73,RCB,1,2,2,Medium, High
208440,FIFA22,32,73,73,LCB,1,2,3,High, Medium
157665,FIFA22,34,73,73,RCB,2,3,2,Low, Medium
190547,FIFA22,33,73,73,RCB,3,2,2,Low, High
224808,FIFA22,29,73,74,LCB,1,3,2,Medium, Medium
205553,FIFA22,31,73,73,RCB,1,3,2,Medium, High
251616,FIFA22,21,73,83,SUB,1,2,2,Medium, Medium
203042,FIFA22,28,73,74,SUB,2,4,1,Medium, Medium
228736,FIFA22,23,73,77,SUB,1,3,1,Medium, Medium
194730,FIFA22,33,73,73,GK,1,3,1,Medium, Medium
177723,FIFA22,33,73,73,RES,1,4,1,Medium, Medium
190120,FIFA22,31,73,73,SUB,1,2,1,Medium, Medium
223573,FIFA22,32,73,73,GK,1,3,1,Medium, Medium
214462,FIFA22,25,73,79,RES,1,2,1,Medium, Medium
213536,FIFA22,27,73,76,GK,1,2,1,Medium, Medium
221584,FIFA22,28,73,76,GK,1,3,1,Medium, Medium
224599,FIFA22,30,73,73,GK,1,3,1,Medium, Medium
162220,FIFA22,32,73,73,GK,1,4,1,Medium, Medium
190780,FIFA22,32,73,73,GK,1,2,1,Medium, Medium
188400,FIFA22,28,73,75,GK,1,3,1,Medium, Medium
198350,FIFA22,27,73,75,GK,1,3,1,Medium, Medium
205288,FIFA22,31,73,73,GK,1,2,1,Medium, Medium
215069,FIFA22,30,73,74,GK,1,3,1,Medium, Medium
205942,FIFA22,32,73,73,GK,1,3,1,Medium, Medium
232226,FIFA22,33,73,73,SUB,2,3,1,Medium, Medium
185181,FIFA22,32,73,73,SUB,2,5,1,Medium, Medium
182520,FIFA22,33,73,73,GK,1,3,1,Medium, Medium
163806,FIFA22,33,73,73,SUB,2,2,1,Medium, Medium
205878,FIFA22,27,73,76,SUB,1,2,1,Medium, Medium
204883,FIFA22,27,73,76,GK,1,3,1,Medium, Medium
239342,FIFA22,24,73,78,GK,1,3,1,Medium, Medium
204240,FIFA22,30,73,73,GK,2,3,1,Medium, Medium
216336,FIFA22,29,73,73,SUB,1,2,1,Medium, Medium
177475,FIFA22,33,73,73,SUB,1,2,1,Medium, Medium
214680,FIFA22,28,73,75,GK,1,2,1,Medium, Medium
222951,FIFA22,24,73,80,SUB,1,3,1,Medium, Medium
186148,FIFA22,32,73,73,GK,2,3,1,Medium, Medium
221912,FIFA22,26,73,75,GK,1,3,1,Medium, Medium
184926,FIFA22,30,73,73,GK,1,1,1,Medium, Medium
193512,FIFA22,30,73,73,SUB,1,3,1,Medium, Medium
192922,FIFA22,32,73,73,SUB,1,3,1,Medium, Medium
193786,FIFA22,29,73,73,SUB,1,1,1,Medium, Medium
210358,FIFA22,29,73,74,SUB,1,3,1,Medium, Medium
207926,FIFA22,27,73,76,GK,1,2,1,Medium, Medium
190195,FIFA22,30,73,73,SUB,1,1,1,Medium, Medium
193336,FIFA22,31,73,73,GK,1,3,1,Medium, Medium
215522,FIFA22,25,73,77,SUB,1,3,1,Medium, Medium
221909,FIFA22,25,73,79,GK,1,3,1,Medium, Medium
137832,FIFA22,34,73,73,SUB,2,2,1,Medium, Medium
220932,FIFA22,31,73,73,SUB,1,2,1,Medium, Medium
237419,FIFA22,28,73,74,GK,1,2,1,Medium, Medium
234577,FIFA22,21,73,85,SUB,1,3,1,Medium, Medium
242969,FIFA22,25,73,79,GK,1,2,1,Medium, Medium
259049,FIFA22,23,73,78,SUB,1,3,1,Medium, Medium
237525,FIFA22,23,73,79,GK,1,2,1,Medium, Medium
221610,FIFA22,30,73,73,GK,2,3,1,Medium, Medium
216036,FIFA23,32,73,73,SUB,1,3,3,High, Medium
208835,FIFA23,31,73,73,RCM,1,4,3,High, High
176546,FIFA23,31,73,73,SUB,2,2,4,High, Medium
193738,FIFA23,32,73,73,CAM,2,3,4,Medium, Low
247793,FIFA23,25,73,78,SUB,1,3,3,Medium, Medium
229010,FIFA23,25,73,76,CAM,1,3,3,High, Medium
223570,FIFA23,25,73,77,SUB,1,4,3,High, Medium
215193,FIFA23,29,73,73,CAM,1,3,3,Medium, Medium
184133,FIFA23,34,73,73,SUB,1,2,3,High, High
203505,FIFA23,28,73,73,SUB,1,4,3,High, High
186395,FIFA23,32,73,73,SUB,1,4,4,High, High
251675,FIFA23,25,73,76,RCM,1,3,2,Medium, Medium
251132,FIFA23,29,73,73,RCM,1,3,3,Medium, Medium
209430,FIFA23,29,73,73,RM,2,3,3,High, High
188556,FIFA23,34,73,73,SUB,2,3,3,Medium, High
213296,FIFA23,27,73,74,RDM,2,2,4,Medium, Medium
215531,FIFA23,29,73,73,RM,1,3,3,High, Medium
229764,FIFA23,25,73,75,CAM,1,3,4,High, Medium
189461,FIFA23,29,73,73,LCM,3,2,3,Medium, Medium
204472,FIFA23,30,73,73,RES,2,3,3,Medium, Medium
216451,FIFA23,30,73,73,LCM,2,4,3,Medium, Medium
216380,FIFA23,26,73,74,RES,2,3,3,High, Medium
237566,FIFA23,28,73,73,CAM,1,3,3,High, High
190593,FIFA23,31,73,73,RCM,1,4,3,Medium, Medium
241673,FIFA23,29,73,73,LB,1,3,3,High, Medium
239373,FIFA23,23,73,79,SUB,1,4,3,High, Medium
217714,FIFA23,27,73,73,RM,1,3,3,High, High
247144,FIFA23,26,73,74,CAM,1,4,4,High, Medium
204699,FIFA23,31,73,73,LS,1,3,4,High, Medium
208621,FIFA23,31,73,73,SUB,1,4,3,High, High
251377,FIFA23,22,73,80,LCM,1,3,3,High, High
202493,FIFA23,32,73,73,SUB,2,4,3,High, High
235152,FIFA23,22,73,80,LB,1,3,4,High, Medium
212446,FIFA23,28,73,73,LW,1,3,4,High, Low
252383,FIFA23,24,73,78,RCM,1,3,3,Medium, High
257234,FIFA23,22,73,80,LWB,1,3,2,High, Medium
206591,FIFA23,28,73,73,RWB,2,4,4,High, Medium
214937,FIFA23,27,73,73,LCB,1,2,3,High, Medium
207733,FIFA23,27,73,73,RDM,1,2,3,Medium, High
213400,FIFA23,27,73,73,RES,2,3,4,High, High
242332,FIFA23,20,73,86,CM,1,4,3,Medium, Medium
241856,FIFA23,23,73,80,RES,1,3,3,Medium, Medium
218936,FIFA23,27,73,74,LB,1,3,3,High, Medium
210384,FIFA23,29,73,73,LB,1,3,3,High, Medium
186143,FIFA23,31,73,73,RCM,1,3,2,Medium, Medium
255009,FIFA23,20,73,85,LCM,1,4,3,Medium, Medium
246045,FIFA23,21,73,83,SUB,1,3,4,High, Medium
210723,FIFA23,30,73,73,LWB,1,2,3,Medium, Medium
231445,FIFA23,23,73,78,SUB,1,3,3,High, Medium
220782,FIFA23,26,73,76,LCM,1,3,3,Medium, High
230685,FIFA23,29,73,73,SUB,1,3,3,High, Medium
201888,FIFA23,28,73,73,ST,1,3,3,High, Medium
205360,FIFA23,29,73,73,SUB,1,4,3,High, Medium
242287,FIFA23,23,73,80,LB,1,3,3,High, Medium
179696,FIFA23,33,73,73,LCB,2,2,3,Medium, Medium
228645,FIFA23,28,73,73,RCM,1,3,3,High, Medium
252027,FIFA23,19,73,84,SUB,1,5,3,High, High
190467,FIFA23,29,73,73,CB,1,3,2,Medium, High
241004,FIFA23,25,73,78,LCM,1,3,2,High, Medium
227503,FIFA23,23,73,78,SUB,1,4,3,Medium, Medium
221413,FIFA23,27,73,74,RCB,1,3,2,High, High
222148,FIFA23,27,73,74,SUB,2,4,4,Medium, Medium
220763,FIFA23,26,73,74,RES,1,4,3,High, High
220831,FIFA23,26,73,76,SUB,1,3,3,Medium, Medium
200469,FIFA23,30,73,73,SUB,1,3,3,Medium, Medium
237183,FIFA23,26,73,73,SUB,1,3,4,Medium, Low
255001,FIFA23,20,73,86,SUB,1,4,3,Medium, Medium
243887,FIFA23,26,73,73,LM,1,4,3,High, Medium
206114,FIFA23,27,73,74,SUB,1,3,4,High, Medium
189712,FIFA23,32,73,73,RES,3,3,2,Low, Medium
228813,FIFA23,25,73,77,CDM,1,3,3,Medium, Medium
245253,FIFA23,22,73,79,SUB,1,3,3,Medium, High
239529,FIFA23,24,73,78,SUB,1,3,3,High, High
237223,FIFA23,28,73,73,RM,1,4,3,High, Medium
259564,FIFA23,25,73,74,LM,1,4,3,High, Medium
221445,FIFA23,30,73,73,SUB,1,3,3,High, Medium
230107,FIFA23,26,73,76,RCM,1,3,3,Medium, Medium
255934,FIFA23,22,73,80,RCM,1,3,3,Medium, Medium
206085,FIFA23,27,73,73,SUB,1,4,3,High, Medium
212118,FIFA23,26,73,74,LCM,1,5,3,Medium, High
189725,FIFA23,32,73,73,RCM,2,3,3,High, Medium
258615,FIFA23,23,73,80,SUB,1,3,3,High, Medium
228312,FIFA23,29,73,73,RCM,1,4,3,Medium, Low
246608,FIFA23,24,73,78,RDM,1,4,4,High, Medium
210381,FIFA23,28,73,73,SUB,1,3,2,High, Medium
236530,FIFA23,23,73,80,RCM,1,2,3,High, High
193910,FIFA23,30,73,73,SUB,1,3,3,Medium, High
214207,FIFA23,31,73,73,RM,1,4,3,High, Medium
246183,FIFA23,24,73,76,SUB,1,2,2,High, Low
233982,FIFA23,22,73,73,LM,1,3,3,Medium, Medium
153177,FIFA23,35,73,73,CAM,2,4,4,High, Low
218746,FIFA23,26,73,76,SUB,1,4,3,Medium, Medium
230042,FIFA23,23,73,77,RES,1,3,3,Medium, Medium
255137,FIFA23,23,73,80,RCM,1,4,3,Medium, High
212755,FIFA23,27,73,73,SUB,1,2,2,Medium, High
258775,FIFA23,19,73,84,LCM,1,3,3,Medium, Medium
227600,FIFA23,25,73,76,RWB,1,4,3,High, High
194017,FIFA23,30,73,73,SUB,1,3,3,High, High
260823,FIFA23,21,73,85,SUB,1,4,3,Medium, Medium
233631,FIFA23,25,73,74,SUB,1,4,4,Medium, Medium
253220,FIFA23,28,73,73,RWB,1,3,2,High, Medium
234728,FIFA23,24,73,77,LCM,1,3,3,Medium, Medium
253293,FIFA23,23,73,82,SUB,1,3,4,Medium, Medium
211891,FIFA23,30,73,73,SUB,1,3,3,High, Medium
190499,FIFA23,31,73,73,LW,1,4,4,Medium, Medium
231612,FIFA23,26,73,74,SUB,1,3,3,Medium, Medium
245367,FIFA23,19,73,86,SUB,1,3,3,Medium, High
199763,FIFA23,29,73,73,LB,1,3,3,High, Medium
240193,FIFA23,24,73,77,LCM,1,3,3,High, Medium
247729,FIFA23,22,73,81,LCM,1,3,3,Medium, Low
237321,FIFA23,24,73,78,SUB,1,3,3,High, Medium
270571,FIFA23,23,73,81,SUB,1,3,3,High, Medium
253287,FIFA23,22,73,78,LCM,1,4,2,Medium, Medium
234100,FIFA23,25,73,76,LB,1,2,3,Medium, Medium
211382,FIFA23,28,73,73,SUB,2,3,3,Low, High
243414,FIFA23,21,73,78,RES,1,2,3,High, Medium
198715,FIFA23,33,73,73,SUB,2,4,3,High, Medium
243686,FIFA23,26,73,73,SUB,1,3,4,Medium, Medium
203280,FIFA23,32,73,73,SUB,2,4,3,Medium, Medium
252208,FIFA23,21,73,82,SUB,1,2,2,High, Medium
253177,FIFA23,19,73,83,SUB,1,3,4,High, Medium
229221,FIFA23,26,73,74,RES,1,3,3,High, Low
232270,FIFA23,24,73,79,SUB,1,3,3,Medium, Medium
231242,FIFA23,25,73,76,RES,1,4,4,Medium, Low
200630,FIFA23,30,73,73,SUB,1,3,4,Medium, Medium
224428,FIFA23,27,73,73,RW,1,3,4,Medium, Low
202685,FIFA23,31,73,73,SUB,2,3,4,High, High
246771,FIFA23,26,73,74,RM,1,3,3,High, Medium
244772,FIFA23,25,73,76,LB,1,2,3,Medium, Medium
226568,FIFA23,23,73,79,RES,1,5,4,Medium, Medium
263377,FIFA23,20,73,81,SUB,1,4,3,High, Low
240252,FIFA23,21,73,83,LCM,1,3,3,High, High
232008,FIFA23,24,73,78,SUB,1,3,2,High, Medium
208520,FIFA23,31,73,73,RB,2,2,2,Medium, Medium
247377,FIFA23,22,73,81,SUB,1,3,4,High, Medium
254660,FIFA23,20,73,82,SUB,1,3,3,High, High
221282,FIFA23,26,73,75,SUB,1,3,3,High, Medium
215247,FIFA23,26,73,74,SUB,1,4,3,Medium, Medium
223329,FIFA23,28,73,73,SUB,2,2,3,High, Medium
232729,FIFA23,31,73,73,SUB,1,3,3,High, Medium
239671,FIFA23,25,73,76,SUB,1,3,3,High, Medium
205897,FIFA23,27,73,75,SUB,1,3,3,Medium, Medium
244591,FIFA23,21,73,82,RES,1,3,3,High, Medium
233265,FIFA23,25,73,75,SUB,1,3,3,Medium, Medium
258826,FIFA23,19,73,83,RB,1,5,3,Medium, Medium
253281,FIFA23,22,73,78,RM,1,4,4,High, Medium
146758,FIFA23,37,73,73,LS,3,4,3,High, Low
202940,FIFA23,30,73,73,RM,1,3,3,Medium, Medium
244863,FIFA23,23,73,81,CAM,1,3,4,High, Medium
240507,FIFA23,21,73,81,SUB,1,4,4,Medium, Medium
198077,FIFA23,31,73,73,SUB,2,3,3,Medium, High
233600,FIFA23,26,73,74,SUB,1,4,4,High, Low
210489,FIFA23,27,73,74,LCM,1,3,3,Medium, Medium
212879,FIFA23,31,73,73,SUB,1,3,3,High, Medium
230445,FIFA23,22,73,73,LM,1,3,2,Medium, Medium
193532,FIFA23,34,73,73,CB,3,4,3,Medium, High
252837,FIFA23,21,73,83,SUB,1,3,4,High, Medium
212125,FIFA23,28,73,73,RM,2,3,4,Medium, Medium
259233,FIFA23,19,73,82,RES,1,4,4,Medium, Medium
215399,FIFA23,28,73,75,RCB,1,2,2,Medium, Medium
232148,FIFA23,25,73,74,LM,1,3,3,High, Medium
244238,FIFA23,23,73,79,SUB,1,3,2,Medium, Medium
235834,FIFA23,25,73,76,SUB,1,3,3,Medium, Medium
234122,FIFA23,26,73,75,SUB,1,2,3,Medium, Medium
177922,FIFA23,34,73,73,LM,1,3,3,High, Medium
